,ax,ay,az,gx,gy,gz
357,-0.07082,0.982778,0.976966,2.01416,-0.976562,-1.586914
358,-0.052021,0.980824,1.007972,1.342773,0.183105,-0.549316
359,-0.100849,0.993031,0.993568,-0.915527,3.601074,-1.953125
360,-0.073994,0.979848,1.006507,1.281738,-1.77002,0.427246
361,-0.095966,0.97936,0.999183,2.319336,2.319336,-1.098633
362,-0.07082,0.978383,1.001136,3.601074,1.708984,0.061035
363,-0.08205,0.992299,0.961097,2.441406,-2.197266,0.671387
364,-0.088154,0.98351,1.003578,0.305176,1.464844,-1.281738
365,-0.065937,0.995229,0.994789,1.586914,-2.01416,0.0
366,-0.060078,0.98766,1.013343,0.061035,-0.061035,0.183105
367,-0.084736,0.994496,0.984779,2.197266,-0.549316,1.525879
368,-0.080341,0.986684,0.993568,0.12207,1.831055,0.610352
369,-0.057148,0.983022,0.997718,1.098633,-1.281738,2.319336
370,-0.052754,0.986684,1.006752,0.732422,0.671387,0.549316
371,-0.055683,0.983266,1.017005,-0.183105,0.305176,-1.098633
372,-0.090351,0.971547,1.018714,2.685547,-1.89209,0.061035
373,-0.081806,0.994008,1.008216,1.708984,0.0,-0.854492
374,-0.079365,0.987416,0.979896,2.380371,-1.220703,0.061035
375,-0.067646,0.993764,0.993812,3.540039,0.854492,0.244141
376,-0.058613,1.0006,1.004554,0.915527,-0.732422,-1.281738
377,-0.057148,0.996694,0.983558,2.258301,-1.77002,0.061035
378,-0.067158,0.987172,0.99723,1.342773,-0.854492,-1.281738
379,-0.073994,0.975942,1.008216,1.647949,-2.624512,-1.159668
380,-0.069111,0.973744,1.004554,2.502441,0.305176,-1.098633
381,-0.071552,0.98058,0.992103,2.258301,-3.112793,-0.854492
382,-0.054462,0.985219,0.980384,1.525879,1.77002,-0.915527
383,-0.084004,0.988393,1.021888,-0.549316,1.89209,-0.854492
384,-0.055927,0.972524,1.021156,2.807617,-1.77002,1.953125
385,-0.058125,0.982533,0.974525,4.150391,1.098633,1.098633
386,-0.06789,0.972035,0.98307,0.793457,-0.915527,0.061035
387,-0.085224,0.972768,0.989173,2.746582,1.342773,0.854492
388,-0.057392,0.982289,1.019935,-0.061035,-0.183105,0.12207
389,-0.055927,0.977895,1.016029,1.89209,-0.732422,-0.061035
390,-0.064472,0.976674,1.008461,1.831055,-0.244141,-2.258301
391,-0.080586,0.986196,1.005531,3.295898,-0.854492,-0.610352
392,-0.06789,0.965932,1.001869,3.356934,2.197266,-0.488281
393,-0.066425,0.978139,0.988929,2.685547,-1.220703,-0.183105
394,-0.054707,0.973988,0.986244,2.319336,1.220703,0.366211
395,-0.082539,0.978383,1.024086,1.159668,0.366211,-0.488281
396,-0.085712,0.976186,0.988929,3.173828,-0.854492,0.061035
397,-0.056904,0.975942,0.982093,3.479004,0.976562,-0.305176
398,-0.063496,0.981313,1.021888,1.831055,-0.244141,-0.366211
399,-0.068379,1.000111,0.983802,2.624512,1.220703,0.793457
400,-0.084736,0.970571,1.005043,3.112793,0.732422,0.061035
401,-0.07375,0.984975,0.991371,3.112793,0.305176,0.0
402,-0.044453,0.986928,0.993324,1.281738,0.183105,0.0
403,-0.071064,0.992787,1.003334,2.380371,1.342773,0.305176
404,-0.061787,0.975209,0.989662,1.831055,0.915527,0.488281
405,-0.056171,0.999623,0.998695,1.403809,0.732422,-0.305176
406,-0.068134,1.0006,0.996254,1.525879,-1.464844,-2.746582
407,-0.078388,0.982533,1.008949,3.234863,0.061035,-0.915527
