,ax,ay,az,gx,gy,gz
366,-0.050738,1.298787,0.97923,0.854492,1.89209,-0.671387
367,-0.043413,1.29781,0.978253,0.732422,-0.854492,-0.671387
368,-0.062456,1.296101,0.995343,1.159668,-0.244141,-0.244141
369,-0.032915,1.321004,0.99754,1.342773,-2.807617,-1.037598
370,-0.053179,1.32784,0.984601,2.01416,-0.183105,0.12207
371,-0.052447,1.320516,0.967511,2.01416,-2.197266,1.037598
372,-0.056597,1.330525,1.013165,2.868652,-2.13623,0.915527
373,-0.051958,1.310262,0.958966,3.601074,-4.02832,1.586914
374,-0.047564,1.297566,0.998517,5.004883,-2.502441,-1.098633
375,-0.058794,1.306844,0.94212,1.953125,-1.525879,-1.647949
376,-0.04146,1.298299,0.995099,0.12207,0.610352,-1.586914
377,-0.04439,1.322224,0.979718,-0.793457,0.305176,-0.183105
378,-0.046831,1.318807,1.005597,-0.305176,-0.976562,-1.159668
379,-0.039019,1.309041,0.946759,2.502441,-0.366211,-1.831055
380,-0.032427,1.312703,0.966046,0.183105,0.366211,-2.13623
381,-0.038042,1.311482,0.960675,1.342773,-1.464844,-0.061035
382,-0.040484,1.324422,0.986066,1.647949,-3.234863,-0.061035
383,-0.052935,1.300496,0.997296,0.976562,-0.671387,-0.610352
384,-0.044634,1.324666,0.97215,1.525879,-1.77002,-0.427246
385,-0.045122,1.306599,1.00462,1.281738,-1.525879,-0.793457
386,-0.043169,1.295857,0.991193,1.831055,-0.671387,0.671387
387,-0.045611,1.301473,0.979474,0.671387,1.159668,-1.281738
388,-0.043169,1.312703,0.95921,0.854492,-2.258301,-1.464844
389,-0.05147,1.311482,0.980939,0.305176,0.12207,-1.831055
390,-0.051714,1.302449,0.967511,0.671387,-0.854492,-0.244141
391,-0.056109,1.319539,0.989484,1.89209,-2.319336,0.061035
392,-0.053912,1.319539,1.013165,0.061035,-0.488281,-1.525879
393,-0.053423,1.328816,0.983624,2.502441,-1.708984,0.549316
394,-0.028521,1.304646,1.002179,1.342773,-1.098633,-0.244141
395,-0.050005,1.299275,1.007062,2.624512,-0.854492,-0.915527
396,-0.040972,1.298787,0.988019,1.647949,-1.77002,-0.671387
397,-0.050738,1.282674,1.016339,3.479004,-2.685547,0.793457
398,-0.027544,1.295369,0.960919,0.915527,-0.854492,-0.854492
399,-0.044146,1.289998,0.966534,-0.12207,-1.281738,0.061035
